,year,name,college,pos,height,weight,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,40_yard_percentile,bench_press_percentile,vert_leap_percentile,broad_jump_percentile,shuttle_percentile,3_cone_percentile,avg_percentile
1116,2004,Mondre Dickerson,Tennessee,DT,76.1,316,,5.12,29.0,27.0,106.0,,8.34,0.465346535,0.674698795,0.08974359,0.594936709,,0.028985507,
1117,2004,Daryl Dixon,Florida,FS,69.6,195,,4.75,15.0,35.5,118.0,,,0.016949153,0.358490566,0.34,0.384615385,,,
1118,2004,Darnell Dockett,Florida State,DT,75.4,297,,5.0,26.0,31.0,105.0,,,0.792079208,0.397590361,0.679487179,0.493670886,,,
1119,2004,Nat Dorsey,Georgia Tech,OT,79.0,322,,5.46,26.0,28.5,102.0,4.89,8.3,0.164948454,0.580246914,0.43902439,0.530864198,0.184210526,0.197368421,0.34944381716666667
1120,2004,Khiawatha Downey,Indiana (PA),OG,76.1,332,,5.47,21.0,26.5,98.0,4.82,8.01,0.24137931,0.231578947,0.247524752,0.46875,0.388888889,0.52173913,0.34997683800000007
1121,2004,Vontez Duff,Notre Dame,CB,70.6,203,,4.55,13.0,35.0,120.0,4.03,6.94,0.362903226,0.42,0.232758621,0.478632479,0.696629213,0.622222222,0.4688576268333333
1122,2004,Jeff Dugan,Maryland,TE,77.0,263,,5.0,21.0,28.0,109.0,4.4,7.43,0.131868132,0.576923077,0.060240964,0.25,0.23880597,0.289855072,0.25794886916666665
1123,2004,Glenn Earl,Notre Dame,SS,73.1,222,,4.65,20.0,,,,,0.211538462,0.681818182,,,,,
1124,2004,Joe Echemandu,California,RB,70.8,226,,4.58,15.0,,,,,0.560344828,0.157894737,,,,,
1125,2004,Dwan Edwards,Oregon State,DT,74.8,313,,5.14,25.0,28.0,105.0,4.68,7.59,0.396039604,0.325301205,0.192307692,0.493670886,0.338028169,0.652173913,0.3995869115
1126,2004,DeAndre Eiland,South Carolina,FS,71.5,202,,4.54,17.0,35.0,113.0,4.27,7.19,0.728813559,0.566037736,0.26,0.057692308,0.19047619,0.12195122,0.32082850216666664
1127,2004,Kevin Emanuel,Florida State,DE,76.0,251,,4.84,21.0,31.0,108.0,4.49,7.86,0.52173913,0.191919192,0.195876289,0.15625,0.214285714,0.049382716,0.22157550683333335
1128,2004,Tim Euhus,Oregon State,TE,77.0,260,,4.89,25.0,34.5,115.0,4.13,6.99,0.362637363,0.91025641,0.65060241,0.6,0.880597015,0.84057971,0.7074454846666667
1129,2004,Lee Evans,Wisconsin,WR,70.9,197,,4.41,,34.5,120.0,,,0.881118881,,0.30075188,0.483333333,,,
1130,2004,Clarence Farmer,Arizona,RB,71.9,231,,4.69,21.0,34.5,120.0,4.25,7.44,0.163793103,0.621052632,0.504950495,0.739583333,0.402985075,0.089552239,0.42031947950000004
1131,2004,Jason Fife,Oregon,QB,75.9,226,26.0,4.95,,30.5,113.0,4.18,7.28,0.25974026,,0.388059701,0.735294118,0.716666667,0.483333333,
1132,2004,Troy Fleming,Tennessee,FB,72.0,230,,4.67,,32.0,120.0,3.91,6.94,0.707317073,,0.384615385,0.947368421,1.0,0.941176471,
1133,2004,JohnPaul Foschi,Georgia Tech,TE,75.9,266,,5.01,24.0,30.5,111.0,4.35,7.49,0.10989011,0.820512821,0.265060241,0.3875,0.358208955,0.15942029,0.3500987361666667
1134,2004,Ryan Fowler,Duke,ILB,75.1,250,,4.76,35.0,37.5,118.0,4.19,7.19,0.537037037,1.0,0.914893617,0.863636364,0.657894737,0.684210526,0.7762787135
1135,2004,Keyaron Fox,Georgia Tech,OLB,74.4,227,,4.65,28.0,,,,,0.471264368,0.944444444,,,,,
1136,2004,Carlos Francis,Texas Tech,WR,69.1,198,,4.31,,38.5,114.0,4.06,6.97,0.993006993,,0.766917293,0.133333333,0.729166667,0.56122449,
1137,2004,Michael Gaines,Central Florida,TE,74.0,275,,5.07,18.0,33.0,109.0,4.18,7.44,0.021978022,0.294871795,0.493975904,0.25,0.746268657,0.275362319,0.34707611616666667
1138,2004,Robert Gallery,Iowa,OT,79.1,323,,4.97,24.0,30.0,105.0,4.38,7.42,0.989690722,0.407407407,0.646341463,0.765432099,0.986842105,0.986842105,0.7970926501666667
1139,2004,Rich Gardner,Penn State,CB,70.6,199,,4.49,11.0,36.5,123.0,3.91,6.91,0.637096774,0.23,0.50862069,0.726495726,0.921348315,0.666666667,0.6150380286666667
1140,2004,Robert Geathers,Georgia,DE,74.9,271,,4.91,24.0,33.5,112.0,,,0.339130435,0.434343434,0.474226804,0.385416667,,,
1141,2004,Ronnie Ghent,Louisville,TE,74.5,248,,5.0,11.0,27.5,103.0,4.5,7.47,0.131868132,0.025641026,0.048192771,0.075,0.089552239,0.202898551,0.09552545316666666
1142,2004,Roderick Green,Central Missouri,DE,74.3,245,,4.72,21.0,34.5,129.0,4.04,7.26,0.834782609,0.191919192,0.618556701,0.989583333,0.976190476,0.679012346,0.7150074428333334
1143,2004,Jabari Greer,Tennessee,CB,70.1,178,,4.51,7.0,36.5,126.0,,,0.532258065,0.03,0.50862069,0.863247863,,,
1144,2004,Jake Grove,Virginia Tech,C,75.4,303,,5.17,31.0,,,,,0.717948718,0.857142857,,,,,
1145,2004,D.J. Hackett,Colorado,WR,74.5,199,,4.55,,41.0,131.0,4.08,6.79,0.433566434,,0.917293233,0.958333333,0.65625,0.836734694,
1146,2004,Rex Hadnot,Houston,C,74.1,323,,5.51,27.0,24.5,91.0,4.66,7.94,0.076923077,0.514285714,0.03030303,0.03030303,0.21875,0.25,0.18676080850000001
1147,2004,Antonio Hall,Kentucky,OG,75.4,317,,5.53,27.0,26.5,101.0,4.55,8.12,0.146551724,0.652631579,0.247524752,0.59375,0.866666667,0.336956522,0.4740135406666666
1148,2004,DeAngelo Hall,Virginia Tech,CB,70.0,202,,4.36,,,,,,0.967741935,,,,,,
1149,2004,Nick Hardwick,Purdue,C,75.5,295,,5.2,27.0,34.0,108.0,4.55,7.72,0.615384615,0.514285714,0.909090909,0.848484848,0.5625,0.53125,0.6634993476666667
1150,2004,Jonathan Harrell,Northern Iowa,OLB,73.5,242,,4.73,27.0,,,,,0.206896552,0.902777778,,,,,
1151,2004,Claude Harriott,Pittsburgh,DE,75.6,252,,4.71,25.0,30.5,118.0,4.25,7.44,0.843478261,0.575757576,0.144329897,0.739583333,0.773809524,0.469135802,0.5910157321666667
1152,2004,Josh Harris,Bowling Green (OH),QB,73.5,238,25.0,4.84,,31.0,115.0,,,0.532467532,,0.462686567,0.838235294,,,
1153,2004,Tommie Harris,Oklahoma,DT,74.5,295,,4.68,29.0,,,,,1.0,0.674698795,,,,,
1154,2004,Ben Hartsock,Ohio State,TE,76.0,263,,4.81,23.0,35.0,117.0,3.98,7.1,0.549450549,0.769230769,0.686746988,0.775,1.0,0.739130435,0.7532597901666667
1155,2004,Joseph Hayes,San Jose State,OG,76.4,311,,5.65,18.0,23.0,94.0,5.12,8.25,0.060344828,0.084210526,0.00990099,0.15625,0.055555556,0.260869565,0.10452191083333333
1156,2004,Bryan Hickman,Kansas State,OLB,72.1,231,,4.71,26.0,32.5,106.0,4.0,7.38,0.252873563,0.777777778,0.183098592,0.013888889,0.938461538,0.193548387,0.3932747911666666
1157,2004,Marquise Hill,Louisiana State,DE,78.6,305,,4.9,23.0,29.0,106.0,,,0.365217391,0.373737374,0.051546392,0.072916667,,,
1158,2004,Cedric Hilliard,Notre Dame,DT,73.5,307,,5.17,26.0,29.0,110.0,4.75,8.22,0.326732673,0.397590361,0.384615385,0.835443038,0.183098592,0.043478261,0.36182638500000003
1159,2004,Isaac Hilton,Hampton (VA),DE,75.4,267,,4.6,31.0,36.5,123.0,4.48,7.99,0.965217391,0.909090909,0.804123711,0.916666667,0.238095238,0.012345679,0.6409232658333334
1160,2004,T.J. Hollowell,Nebraska,OLB,72.4,235,,4.57,,33.5,117.0,4.09,7.14,0.827586207,,0.309859155,0.569444444,0.753846154,0.483870968,
1161,2004,Von Hutchins,Mississippi,CB,69.6,185,,4.5,11.0,34.5,115.0,4.06,7.05,0.556451613,0.23,0.172413793,0.094017094,0.662921348,0.466666667,0.3637450858333333
1162,2004,Scott Jackson,Brigham Young,C,76.1,300,,4.94,28.0,30.5,105.0,4.52,7.84,0.974358974,0.657142857,0.636363636,0.727272727,0.71875,0.4375,0.6918980323333334
1163,2004,Justin Jenkins,Mississippi State,WR,71.5,213,,4.6,,35.0,123.0,4.16,7.47,0.230769231,,0.368421053,0.666666667,0.354166667,0.030612245,
1164,2004,Leon Joe,Maryland,OLB,72.5,230,,4.51,30.0,39.0,,,,0.965517241,0.986111111,0.929577465,,,,
1165,2004,Landon Johnson,Purdue,OLB,74.0,223,,4.65,20.0,37.5,120.0,4.08,7.01,0.471264368,0.236111111,0.85915493,0.75,0.815384615,0.725806452,0.6429535793333333
1166,2004,Spencer Johnson,Auburn,DT,74.9,286,,5.12,19.0,30.0,111.0,4.53,7.78,0.465346535,0.024096386,0.487179487,0.911392405,0.661971831,0.376811594,0.4877997063333333
1167,2004,Tank Johnson,Washington,DT,74.8,304,,4.74,31.0,34.0,114.0,4.6,7.56,0.99009901,0.831325301,0.961538462,0.987341772,0.507042254,0.666666667,0.8240022443333334
1168,2004,Tony Johnson,Penn State,WR,70.6,202,,4.61,,32.5,118.0,4.16,7.16,0.188811189,,0.090225564,0.375,0.354166667,0.275510204,
1169,2004,Trevor Johnson,Nebraska,DE,76.6,260,,4.81,23.0,35.5,110.0,4.08,7.06,0.626086957,0.373737374,0.721649485,0.270833333,0.94047619,0.864197531,0.632830145
1170,2004,Adrian Jones,Kansas,OT,76.3,296,,4.95,27.0,31.0,114.0,4.58,7.81,1.0,0.62962963,0.768292683,0.975308642,0.75,0.684210526,0.8012402468333334
1171,2004,Julius Jones,Notre Dame,RB,69.8,217,,4.46,,37.5,121.0,4.12,6.97,0.853448276,,0.821782178,0.791666667,0.686567164,0.71641791,
1172,2004,Kevin Jones,Virginia Tech,RB,72.1,227,,4.38,,38.0,120.0,,,1.0,,0.871287129,0.739583333,,,
1173,2004,Maurice Jones,South Florida,OLB,72.8,249,,4.72,26.0,35.5,118.0,4.21,7.16,0.218390805,0.777777778,0.605633803,0.611111111,0.430769231,0.387096774,0.505129917
1174,2004,Randy Jordan,Kansas State,CB,72.8,178,,4.61,,33.5,115.0,4.21,7.34,0.129032258,,0.094827586,0.094017094,0.314606742,0.111111111,
1175,2004,Carlos Joseph,Miami (FL),OT,77.9,345,,5.25,29.0,,,,,0.628865979,0.790123457,,,,,
1176,2004,Mike Karney,Arizona State,FB,71.4,254,,5.02,25.0,30.0,103.0,,,0.073170732,0.714285714,0.205128205,0.0,,,
1177,2004,Tommy Kelly,Mississippi State,DE,78.0,294,,4.87,24.0,25.0,105.0,4.45,7.79,0.460869565,0.434343434,0.0,0.041666667,0.321428571,0.098765432,0.22617894483333334
1178,2004,Robert Kent,Jackson State (MS),QB,76.3,222,,4.85,,26.5,110.0,4.22,7.69,0.467532468,,0.059701493,0.558823529,0.6,0.066666667,
1179,2004,Derrick Knight,Boston College,RB,68.8,209,,4.73,16.0,31.5,108.0,,,0.086206897,0.284210526,0.128712871,0.052083333,,,
1180,2004,Niko Koutouvides,Purdue,ILB,74.5,244,,4.73,,30.5,108.0,3.88,6.98,0.648148148,,0.14893617,0.090909091,1.0,0.842105263,
1181,2004,Craig Krenzel,Ohio State,QB,75.5,228,38.0,4.84,,28.0,112.0,4.08,7.22,0.532467532,,0.179104478,0.691176471,0.9,0.55,
1182,2004,Travis Laboy,Hawaii,DE,75.3,263,,4.71,35.0,35.5,126.0,4.07,7.01,0.843478261,0.98989899,0.721649485,0.958333333,0.964285714,0.901234568,0.8964800584999999
1183,2004,Nate Lawrie,Yale,TE,78.0,264,,4.87,23.0,34.0,117.0,4.12,6.71,0.428571429,0.769230769,0.602409639,0.775,0.910447761,1.0,0.747609933
1184,2004,Nick Leckey,Kansas State,C,74.9,290,,5.23,18.0,27.0,97.0,4.47,7.71,0.512820513,0.114285714,0.181818182,0.303030303,0.78125,0.5625,0.4092841186666667
1185,2004,Teddy Lehman,Oklahoma,OLB,73.5,240,,4.55,26.0,34.5,113.0,4.06,6.91,0.91954023,0.777777778,0.436619718,0.319444444,0.892307692,0.887096774,0.7054644393333334
1186,2004,Brad Lekkerkerker,UC-Davis,OT,79.0,317,,5.39,23.0,27.5,102.0,4.71,7.94,0.206185567,0.320987654,0.280487805,0.530864198,0.486842105,0.526315789,0.3919471863333333
1187,2004,Rodney Leslie,UCLA,DT,75.0,309,,5.15,31.0,,,,,0.356435644,0.831325301,,,,,
1188,2004,Jeremy LeSueur,Michigan,CB,72.0,197,,4.55,,35.0,116.0,,,0.362903226,,0.232758621,0.153846154,,,
1189,2004,Alex Lewis,Wisconsin,OLB,71.8,227,,4.72,25.0,34.5,121.0,4.28,7.06,0.218390805,0.722222222,0.436619718,0.847222222,0.307692308,0.64516129,0.5295514275
1190,2004,Keith Lewis,Oregon,FS,72.5,204,,4.58,11.0,37.0,121.0,4.07,7.28,0.474576271,0.094339623,0.64,0.557692308,0.738095238,0.048780488,0.42558065466666667
1191,2004,Sean Locklear,North Carolina State,OG,76.0,308,,5.19,27.0,29.0,100.0,4.56,7.85,0.818965517,0.652631579,0.544554455,0.541666667,0.855555556,0.72826087,0.6902724406666666
1192,2004,J.P. Losman,Tulane (LA),QB,74.3,224,31.0,4.7,,33.0,116.0,,,0.831168831,,0.597014925,0.897058824,,,
1193,2004,Triandos Luke,Alabama,WR,71.0,199,,4.43,,38.0,124.0,4.17,7.06,0.839160839,,0.706766917,0.716666667,0.3125,0.387755102,
1194,2004,Maurice Mann,Nevada,WR,74.0,191,,4.57,,34.0,118.0,,,0.342657343,,0.263157895,0.375,,,
1195,2004,Eli Manning,Mississippi,QB,76.8,221,39.0,4.9,,,,,,0.38961039,,,,,,
1196,2004,Luke McCown,Louisiana Tech,QB,75.9,208,24.0,4.71,,37.5,125.0,4.21,6.74,0.805194805,,0.925373134,0.985294118,0.616666667,1.0,
1197,2004,Derek McCoy,Colorado,WR,75.3,210,,4.73,,38.0,128.0,4.09,7.1,0.055944056,,0.706766917,0.866666667,0.572916667,0.346938776,
1198,2004,Bobby McCray,Florida,DE,77.8,255,,4.68,27.0,33.5,,,,0.895652174,0.777777778,0.474226804,,,,
1199,2004,Dylan McFarland,Montana,OT,77.9,304,,5.26,31.0,27.5,98.0,,,0.608247423,0.888888889,0.280487805,0.24691358,,,
1200,2004,Sean McHugh,Penn State,TE,77.1,264,,4.92,18.0,29.0,115.0,4.09,7.36,0.32967033,0.294871795,0.120481928,0.6,0.970149254,0.434782609,0.45832598599999996
1201,2004,Jeris McIntyre,Auburn,WR,71.3,203,,4.51,,29.0,112.0,4.08,6.98,0.601398601,,0.007518797,0.058333333,0.65625,0.530612245,
1202,2004,Nautyn McKay-Loescher,Alabama,DE,74.0,260,,4.75,,,,,7.27,0.765217391,,,,,0.654320988,
1203,2004,Caleb Miller,Arkansas,ILB,75.3,224,,4.71,23.0,34.5,120.0,3.93,6.85,0.722222222,0.536585366,0.638297872,0.931818182,0.973684211,0.947368421,0.7916627123333333
1204,2004,Jim Molinaro,Notre Dame,OT,77.9,308,,5.09,21.0,29.5,105.0,4.6,7.75,0.907216495,0.209876543,0.585365854,0.765432099,0.684210526,0.723684211,0.645964288
1205,2004,Clarence Moore,Northern Arizona,WR,78.0,211,,4.55,,34.0,122.0,4.21,6.84,0.433566434,,0.263157895,0.608333333,0.21875,0.765306122,
1206,2004,Mewelde Moore,Tulane (LA),RB,70.6,209,,4.62,,35.0,118.0,4.12,7.05,0.387931034,,0.554455446,0.604166667,0.686567164,0.641791045,
1207,2004,Johnnie Morant,Syracuse,WR,76.0,229,,4.54,,41.0,130.0,4.22,7.34,0.482517483,,0.917293233,0.925,0.1875,0.112244898,
1208,2004,John Navarre,Michigan,QB,78.0,246,24.0,5.18,,26.5,100.0,4.46,7.73,0.077922078,,0.059701493,0.102941176,0.133333333,0.033333333,
1209,2004,James Newson,Oregon State,WR,72.8,213,,4.85,,31.5,116.0,,7.41,0.0,,0.045112782,0.233333333,,0.051020408,
1210,2004,Gabe Nyenhuis,Colorado,DE,75.3,269,,4.78,25.0,39.0,124.0,4.03,6.92,0.67826087,0.575757576,0.948453608,0.927083333,0.988095238,0.975308642,0.8488265445
1211,2004,Antwan Odom,Alabama,DE,77.8,274,,4.74,21.0,37.0,114.0,4.44,7.3,0.791304348,0.191919192,0.865979381,0.5,0.357142857,0.617283951,0.5539382881666667
1212,2004,Shane Olivea,Ohio State,OT,74.9,302,,5.25,,29.0,92.0,4.71,8.25,0.628865979,,0.524390244,0.012345679,0.486842105,0.236842105,
1213,2004,Igor Olshansky,Oregon,DT,77.3,315,,5.01,41.0,33.5,110.0,4.41,7.61,0.772277228,0.975903614,0.923076923,0.835443038,0.76056338,0.637681159,0.8174908903333332
1214,2004,Uyi Osunde,Connecticut,DE,75.1,252,,4.75,33.0,,,,,0.765217391,0.95959596,,,,,
1215,2004,Tony Pape,Michigan,OT,78.1,323,,5.35,26.0,27.0,97.0,4.6,8.01,0.319587629,0.580246914,0.207317073,0.185185185,0.684210526,0.407894737,0.39740701066666667
1216,2004,Arnold Parker,Utah,SS,73.9,213,,4.52,18.0,35.5,120.0,4.12,6.98,0.711538462,0.613636364,0.351351351,0.547619048,0.5,0.5,0.5373575375
1217,2004,Samie Parker,Oregon,WR,70.4,179,,4.39,,36.0,,,,0.93006993,,0.488721805,,,,
1218,2004,Josh Parrish,Washington State,OT,77.9,330,,5.39,20.0,28.0,104.0,4.61,8.24,0.206185567,0.098765432,0.37804878,0.691358025,0.671052632,0.263157895,0.3847613885
1219,2004,Jarrett Payton,Miami (FL),RB,72.1,220,,4.61,,31.0,115.0,4.31,7.34,0.422413793,,0.069306931,0.375,0.298507463,0.208955224,
1220,2004,Chris Perry,Michigan,RB,72.0,224,,4.55,19.0,,,,,0.655172414,0.452631579,,,,,
1221,2004,Stephen Peterman,Louisiana State,OG,76.0,312,,5.45,23.0,24.5,95.0,4.68,7.87,0.293103448,0.389473684,0.059405941,0.270833333,0.7,0.706521739,0.4032230241666667
1222,2004,Jason Peters,Arkansas,TE,76.5,336,,4.99,21.0,29.0,115.0,4.75,7.7,0.197802198,0.576923077,0.120481928,0.6,0.0,0.043478261,0.25644757733333334
1223,2004,Shaun Phillips,Purdue,DE,75.1,255,,4.83,,33.0,114.0,4.23,6.95,0.573913043,,0.371134021,0.5,0.833333333,0.938271605,
1224,2004,Cody Pickett,Washington,QB,75.5,233,19.0,4.8,,30.5,109.0,4.3,7.19,0.662337662,,0.388059701,0.529411765,0.45,0.6,
1225,2004,Brett Pierce,Stanford,TE,78.0,250,,4.95,19.0,27.0,103.0,4.39,7.15,0.285714286,0.435897436,0.012048193,0.075,0.313432836,0.652173913,0.2957111106666667
1226,2004,Lousaka Polite,Pittsburgh,FB,71.6,246,,4.65,28.0,32.0,117.0,4.18,7.45,0.780487805,0.857142857,0.384615385,0.842105263,0.852941176,0.441176471,0.6930781595000001
1227,2004,Will Poole,Southern California,CB,70.4,194,,4.47,16.0,,,,,0.717741935,0.69,,,,,
1228,2004,Derrick Pope,Alabama,OLB,70.9,230,,4.69,24.0,,106.0,,,0.333333333,0.611111111,,0.013888889,,,
1229,2004,Kendyll Pope,Florida State,OLB,73.0,226,,4.71,,,118.0,4.26,,0.252873563,,,0.611111111,0.369230769,,
1230,2004,Etric Pruitt,Southern Mississippi,FS,72.1,197,,4.59,,39.5,116.0,4.0,7.15,0.372881356,,0.96,0.230769231,0.833333333,0.195121951,
1231,2004,Chad Pugh,Texas Christian,DT,74.8,321,,5.44,19.0,25.0,98.0,4.85,8.17,0.0,0.024096386,0.025641026,0.101265823,0.070422535,0.057971014,0.04656613066666667
1232,2004,Keiwan Ratliff,Florida,CB,70.1,194,,4.58,11.0,,,,,0.217741935,0.23,,,,,
1233,2004,Alan Reuber,Texas A&M,OG,78.3,323,,5.52,26.0,29.0,98.0,4.91,7.95,0.172413793,0.6,0.544554455,0.46875,0.266666667,0.586956522,0.4398902395
1234,2004,Robert Reynolds,Ohio State,ILB,75.5,251,,4.79,18.0,32.5,116.0,3.94,7.17,0.37037037,0.073170732,0.319148936,0.704545455,0.947368421,0.710526316,0.5208550383333334
1235,2004,Lawrence Richardson,Arkansas,CB,69.3,194,,4.63,8.0,31.0,112.0,,,0.088709677,0.05,0.00862069,0.017094017,,,
1236,2004,Greg Richmond,Oklahoma State,OLB,73.0,233,,4.7,17.0,,,,,0.287356322,0.083333333,,,,,
1237,2004,Brian Rimpf,East Carolina (NC),OT,77.6,319,,5.4,31.0,28.0,105.0,4.66,7.97,0.195876289,0.888888889,0.37804878,0.765432099,0.592105263,0.460526316,0.5468129393333333
1238,2004,Scott Rislov,San Jose State,QB,73.0,224,,4.94,,30.0,119.0,4.34,7.44,0.337662338,,0.313432836,0.941176471,0.383333333,0.266666667,
1239,2004,Constantin Ritzmann,Tennessee,DE,75.0,259,,4.97,24.0,29.0,108.0,4.48,7.39,0.2,0.434343434,0.051546392,0.15625,0.238095238,0.518518519,0.2664589305
1240,2004,Philip Rivers,North Carolina State,QB,77.0,229,30.0,5.08,,,,,,0.116883117,,,,,,
1241,2004,Dunta Robinson,South Carolina,CB,70.6,186,,4.35,15.0,36.0,120.0,3.75,6.97,0.983870968,0.55,0.422413793,0.478632479,1.0,0.566666667,0.6669306511666666
1242,2004,Ben Roethlisberger,Miami (OH),QB,76.9,241,25.0,4.75,,,,,,0.766233766,,,,,,
1243,2004,Jacob Rogers,Southern California,OT,78.1,307,,5.3,30.0,,,,,0.463917526,0.827160494,,,,,
1244,2004,Fred Russell,Iowa,RB,67.0,195,,4.51,21.0,34.0,121.0,4.3,7.09,0.74137931,0.621052632,0.425742574,0.791666667,0.343283582,0.52238806,0.5742521374999999
1245,2004,Rod Rutherford,Pittsburgh,QB,73.6,240,17.0,4.79,,30.5,110.0,4.41,7.66,0.675324675,,0.388059701,0.558823529,0.233333333,0.083333333,
1246,2004,Sean Ryan,Boston College,TE,76.5,268,,4.97,22.0,32.5,115.0,,,0.230769231,0.666666667,0.421686747,0.6,,,
1247,2004,P.K. Sam,Florida State,WR,75.4,210,,4.53,,34.5,,,7.04,0.545454545,,0.30075188,,,0.448979592,
1248,2004,Bob Sanders,Iowa,SS,68.4,204,,4.4,15.0,41.5,128.0,3.91,6.7,1.0,0.25,0.972972973,0.976190476,0.923076923,0.933333333,0.8425956175000001
1249,2004,Matt Schaub,Virginia,QB,77.6,243,30.0,5.05,,30.5,110.0,4.62,7.65,0.155844156,,0.388059701,0.558823529,0.033333333,0.1,
1250,2004,Bo Schobel,Texas Christian,DE,77.0,271,,4.82,25.0,32.5,109.0,4.38,6.94,0.582608696,0.575757576,0.340206186,0.21875,0.488095238,0.962962963,0.5280634431666666
1251,2004,Stuart Schweigert,Purdue,FS,74.0,218,,4.45,18.0,38.0,124.0,3.89,6.68,0.949152542,0.622641509,0.84,0.730769231,0.952380952,0.951219512,0.841027291
1252,2004,Darrion Scott,Ohio State,DE,75.1,289,,4.84,,36.5,118.0,4.32,,0.52173913,,0.804123711,0.739583333,0.607142857,,
1253,2004,Guss Scott,Florida,SS,70.4,204,,4.49,20.0,39.0,124.0,,,0.865384615,0.681818182,0.810810811,0.904761905,,,
1254,2004,Jake Scott,Idaho,OT,76.9,281,,5.04,24.0,34.5,110.0,4.68,7.96,0.958762887,0.407407407,0.963414634,0.950617284,0.539473684,0.5,0.7199459826666667
1255,2004,Richard Seigler,Oregon State,ILB,74.3,244,,4.75,25.0,,,,,0.574074074,0.731707317,,,,,
1256,2004,Josh Sewell,Nebraska,C,73.6,301,,5.06,30.0,30.0,99.0,4.24,7.53,0.871794872,0.771428571,0.606060606,0.363636364,1.0,0.84375,0.7427784021666666
1257,2004,Jason Shivers,Arizona State,FS,72.5,201,,4.53,19.0,36.0,128.0,,,0.813559322,0.716981132,0.46,0.942307692,,,
1258,2004,Andrew Shull,Kansas State,DE,76.6,265,,4.95,16.0,30.5,107.0,4.28,7.46,0.260869565,0.04040404,0.144329897,0.125,0.69047619,0.444444444,0.28425402266666666
1259,2004,Junior Siavii,Oregon,DT,76.5,344,,5.18,31.0,24.5,93.0,4.84,7.93,0.277227723,0.831325301,0.012820513,0.025316456,0.098591549,0.217391304,0.24377880766666668
1260,2004,Kurt Sigler,Eastern Washington,C,77.0,306,,5.84,,24.0,93.0,4.72,8.09,0.0,,0.0,0.181818182,0.09375,0.15625,
1261,2004,Justin Smiley,Alabama,OG,75.3,298,,5.0,19.0,32.0,111.0,4.41,7.72,0.99137931,0.147368421,0.881188119,0.96875,0.955555556,0.880434783,0.8041126981666666
1262,2004,Antonio Smith,Oklahoma State,DE,75.4,274,,5.05,24.0,33.0,108.0,4.75,,0.104347826,0.434343434,0.371134021,0.15625,0.011904762,,
1263,2004,Daryl Smith,Georgia Tech,OLB,73.6,234,,4.67,24.0,,,,,0.402298851,0.611111111,,,,,
1264,2004,Freddie Smith,Georgia Tech,WR,73.6,234,,4.79,24.0,32.5,114.0,4.4,,0.020979021,0.0,0.090225564,0.133333333,0.010416667,,
1265,2004,Keith Smith,McNeese State (LA),CB,71.5,201,,4.49,12.0,36.5,116.0,,,0.637096774,0.36,0.50862069,0.153846154,,,
1266,2004,Jeff Smoker,Michigan State,QB,75.1,223,23.0,4.95,,26.5,101.0,4.36,7.65,0.25974026,,0.059701493,0.161764706,0.35,0.1,
1267,2004,Chris Snee,Boston College,OG,74.8,314,,5.1,29.0,30.5,104.0,4.66,7.75,0.896551724,0.747368421,0.752475248,0.739583333,0.722222222,0.858695652,0.7861494333333333
1268,2004,Shannon Snell,Florida,OG,76.4,316,,5.8,21.0,25.5,93.0,4.91,8.38,0.017241379,0.231578947,0.138613861,0.145833333,0.266666667,0.130434783,0.15506149500000002
1269,2004,Isaac Sopoaga,Hawaii,DT,74.3,317,,5.0,42.0,30.5,99.0,4.66,7.79,0.792079208,0.987951807,0.602564103,0.139240506,0.394366197,0.362318841,0.5464201103333334
1270,2004,Cody Spencer,North Texas,ILB,74.5,242,,4.67,27.0,34.5,116.0,4.08,6.94,0.944444444,0.853658537,0.638297872,0.704545455,0.868421053,0.868421053,0.8129647356666666
1271,2004,John Standeford,Purdue,WR,75.1,197,,4.63,,32.5,113.0,4.08,6.9,0.153846154,,0.090225564,0.116666667,0.65625,0.663265306,
1272,2004,Max Starks,Florida,OT,79.0,350,,5.43,21.0,27.5,98.0,4.65,7.88,0.175257732,0.209876543,0.280487805,0.24691358,0.618421053,0.552631579,0.3472647153333333
1273,2004,Randy Starks,Maryland,DT,75.4,314,,5.03,27.0,29.5,102.0,,,0.702970297,0.506024096,0.423076923,0.341772152,,,
1274,2004,Kendrick Starling,San Jose State,WR,72.6,193,,4.5,,31.5,119.0,3.87,6.88,0.629370629,,0.045112782,0.416666667,0.96875,0.704081633,
1275,2004,Alex Stepanovich,Ohio State,C,75.4,304,,5.26,,25.5,96.0,4.44,7.64,0.41025641,,0.060606061,0.272727273,0.875,0.6875,
1276,2004,Drew Strojny,Duke,OT,79.1,327,,5.38,,29.5,99.0,4.84,7.98,0.257731959,,0.585365854,0.358024691,0.25,0.447368421,
